iteration,loss,pure_loss,dist,x1,x2,x3,x4,x5,x6
15,0.017950782583930458,0.017950782583930458,0.2977810196477282,0.14968703239138836,-0.049627386057262024,-0.041524567440700766,-0.06856199955568143,-0.18466725089644864,-0.15256939244671952
16,0.013343085704409119,0.013343085704409119,0.3005047606799613,0.026427669609266236,0.14271881932070452,0.04861903753996488,-0.19757396447328657,-0.14639104609784748,-0.08004003657809178
17,0.04343092222219147,0.04343092222219147,0.5310058192717315,0.17333888938539133,0.08920849180705126,0.2124563549239613,-0.24240461686635295,-0.19482569235617664,-0.31954327263898064
18,0.00996355187195086,0.00996355187195086,0.2581005201841623,-0.04732263061285935,0.06861577507778849,-0.15937319128332872,-0.08457623980481,-0.1351586430264582,0.09406119995822726
19,0.015061062425858807,0.015061062425858807,0.2423384879097577,-0.14208378161795698,0.04329656269108595,-0.12524667130190448,-0.05607434274853418,0.06360463859050558,-0.1174263119813832
20,0.02192521944632775,0.02192521944632775,0.3897806976470054,0.06719740864887758,-0.02466105188963441,-0.18478461347662423,-0.3308721403161059,-0.016155831830656497,0.054061035243065714
21,0.9121693022704831,0.9121693022704831,2.483056179768714,-0.8276410203422644,2.0,0.48372863529829413,0.6856291580110869,0.1778694977631603,0.8630527447249996
22,1.0120749130301083,1.0120749130301083,4.898979485566356,-2.0,-2.0,-2.0,2.0,2.0,-2.0
23,1.0120749130301083,1.0120749130301083,4.898979485566356,2.0,-2.0,-2.0,2.0,-2.0,2.0
24,1.014493221633643,1.014493221633643,4.861849496712801,2.0,1.9072442236605442,2.0,-2.0,2.0,-2.0
25,0.922217492082259,0.922217492082259,4.060842196470349,-0.1561535744341378,-0.682682507338199,-2.0,-2.0,2.0,2.0
26,0.014812780157679617,0.014812780157679617,0.3126223322710239,-0.10263225831214995,0.061521107296671484,-0.06784162625848045,0.08549731440602804,-0.24783014882134324,-0.10041133330688479
27,1.0412001702844638,1.0412001702844638,4.504895732512564,2.0,0.5422965616799651,2.0,-2.0,-2.0,2.0
28,1.0120749130301083,1.0120749130301083,4.898979485566356,2.0,-2.0,2.0,2.0,-2.0,-2.0
29,0.0010427146874771864,0.0010427146874771864,0.08472121071321655,-0.020665094072590096,-0.03516369897609839,0.004739027059929679,-0.03047324873802415,-0.03345872149203011,0.05868209604297636
30,1.0120749130301083,1.0120749130301083,4.898979485566356,-2.0,-2.0,2.0,-2.0,2.0,-2.0
31,1.0120749130301083,1.0120749130301083,4.898979485566356,2.0,-2.0,-2.0,-2.0,2.0,-2.0
32,1.0120749130301083,1.0120749130301083,4.898979485566356,-2.0,-2.0,-2.0,2.0,-2.0,2.0
33,0.03025228614829345,0.03025228614829345,0.462557577092141,0.02975410436673398,-0.2146486798745304,-0.12707603760043606,0.2626240324313067,0.17070392546627833,0.2296532553971371
34,0.9301342570745664,0.9301342570745664,4.05980924653971,-0.631622488156963,0.2882779054033331,2.0,2.0,2.0,-2.0
35,0.02720861769160976,0.02720861769160976,0.4491870643830967,0.13051779444648126,0.031737136504510044,0.1348357844882706,-0.0950940238946576,0.2996947301288446,0.25823707108464955
36,1.0120749130301083,1.0120749130301083,4.898979485566356,2.0,2.0,-2.0,2.0,2.0,2.0
37,1.0120749130301083,1.0120749130301083,4.898979485566356,2.0,2.0,2.0,2.0,-2.0,-2.0
38,1.0120749130301083,1.0120749130301083,4.898979485566356,-2.0,-2.0,2.0,2.0,2.0,2.0
39,0.03658292636875726,0.03658292636875726,0.49037820174675667,0.1914034816273018,-0.05039509911371898,0.08141734857678706,0.04616363823586189,-0.1997380281923118,0.39069255931492997
