iteration,loss,pure_loss,dist,x1,x2,x3,x4,x5,x6,kernel
16,1.018112887183447,1.018112887183447,4.568739155287929,-2.0,-2.0,-0.9345466649991656,-2.0,2.0,-2.0,MATERN3_UPD
17,0.37226997984680144,0.37226997984680144,1.8598193822058589,0.25512609558079635,-0.15760864247978712,-1.0192434974939277,0.33040955452152465,-1.3390452005164883,-0.6541624382895661,MATERN3_UPD
18,0.09814546101302102,0.09814546101302102,0.946481139958648,0.061889213237127816,0.03627363137445805,-0.42057786864676183,0.07482726984294974,-0.7761678220801878,-0.32520631191432403,MATERN3_UPD
19,0.0225742734299077,0.0225742734299077,0.4565404733263957,0.06971867857165392,-0.01144008030493393,-0.04979561080715711,-0.1639690102085669,-0.344365951896201,-0.23555102677788708,MATERN3_UPD
20,0.23711811652676895,0.23711811652676895,1.1800002200696493,0.44465208526169775,0.04266394303909138,0.6853573335885939,-0.7252914876210597,0.4397688267657158,-0.0608752222753306,MATERN3_UPD
21,0.06011799367263815,0.06011799367263815,0.5494312494560813,-0.2516725154973285,-0.08753789941905765,-0.24842062556780342,-0.289810894086483,-0.03767314771223651,-0.2893964951241863,MATERN3_UPD
22,0.05018544045740325,0.05018544045740325,0.5014872956449237,-0.06954661110539262,-0.3901589725120369,0.11995918045880227,-0.035022688286252324,-0.280486815790451,-0.011794288531154828,MATERN3_UPD
23,1.0120749130301083,1.0120749130301083,4.898979485566356,2.0,2.0,2.0,-2.0,2.0,2.0,MATERN3_UPD
24,0.043019628180411384,0.043019628180411384,0.6490949763274548,-0.05378841520061317,-0.12291432494425014,0.22812710284951843,0.0361704657002333,-0.14508826887027748,-0.573517462680941,MATERN3_UPD
25,0.9925463191775276,0.9925463191775276,4.504531260657462,-0.5392604920076249,2.0,2.0,2.0,2.0,-2.0,MATERN3_UPD
26,0.015574447302614813,0.015574447302614813,0.29907286978430603,-0.10958322858770542,0.09456352259247414,0.10985819666397223,0.058354918371735565,-0.1831830736609017,-0.13951229085614836,MATERN3_UPD
27,1.0120749130301083,1.0120749130301083,4.898979485566356,2.0,-2.0,2.0,-2.0,2.0,-2.0,MATERN3_UPD
28,1.0120749130301083,1.0120749130301083,4.898979485566356,-2.0,2.0,-2.0,-2.0,2.0,2.0,MATERN3_UPD
29,0.04044501850789395,0.04044501850789395,0.49588995504131,-0.18489775165908373,0.03424316942846728,0.20476121468744557,-0.1612298099542282,-0.30585510172742136,-0.2215344767275187,MATERN3_UPD
30,0.006640818366341117,0.006640818366341117,0.23656794971598727,0.05561608733356049,-0.04057222527815507,0.062377433930076,0.007953148044417713,-0.0734768283953382,-0.204626731049379,MATERN3_UPD
31,1.0406944130972384,1.0406944130972384,4.51097325088584,2.0,0.5906603678998303,2.0,2.0,-2.0,2.0,MATERN3_UPD
32,0.008020469880824166,0.008020469880824166,0.2016941618528662,0.08983900528734301,0.07713733337018303,0.01349058953444393,-0.0734448432030852,-0.055231555505498076,0.13428571827405422,MATERN3_UPD
33,0.04058487428422497,0.04058487428422497,0.3895454989716501,0.23371188605421445,0.06573407643806561,0.22081784709119523,0.08822782730872536,-0.1897723640521296,-0.01566077958932821,MATERN3_UPD
34,0.007764810718427828,0.007764810718427828,0.21587119604634653,-0.08526323267226732,-0.009717682559952978,0.05447484897956034,0.01712475174494177,0.18767430086451675,0.02745380818323806,MATERN3_UPD
35,0.0027938023059572714,0.0027938023059572714,0.11927523369642463,-0.0404657375251225,-0.02168589201812221,-0.0970036469303921,0.02892084601183642,-0.040900794351117487,0.014136113924060556,MATERN3_UPD
36,0.048763875510276944,0.048763875510276944,0.6060618548871979,-0.20694153822079597,-0.015393548592491646,-0.08139313518758806,-0.07464048844585291,0.12429339195989009,0.5446139165627857,MATERN3_UPD
37,1.0120749130301083,1.0120749130301083,4.898979485566356,-2.0,-2.0,-2.0,2.0,2.0,-2.0,MATERN3_UPD
38,1.0198244268055026,1.0198244268055026,4.482333388998905,2.0,-2.0,-0.30217976460115525,2.0,2.0,2.0,MATERN3_UPD
39,0.015166202829682618,0.015166202829682618,0.2699415386464866,-0.010136297854426823,0.22375958799653706,-0.0740275296563997,-0.06317321582985791,0.08757318618078669,-0.07454759049821313,MATERN3_UPD
